order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,item_count,seller_count,total_item_value,total_freight_value,total_payment_value,payment_installments,avg_review_score,review_count,delivery_days,estimated_delivery_days,delay_days,is_late,order_month,freight_to_item_ratio
3f849648ffbabb0562c7668f212e3e88,a338f42b6e47cb49d5c5128a348b76ba,delivered,2018-05-15 19:55:51,2018-05-16 08:36:57,2018-05-18 15:26:00,2018-06-07 13:58:42,2018-06-06,d7b472813b9255677466c5cd3cbc7b31,32425,ibirite,MG,1.0,1.0,69.9,16.46,86.36,1.0,4.0,1.0,22.0,21,1.0,1.0,2018-05,0.23547925608011444
7c18eddfcd24680d80a502346221614e,b7ee9b824b4a83b389379ac70585bf3b,delivered,2018-07-13 15:45:51,2018-07-13 16:04:02,2018-07-16 09:53:00,2018-07-24 20:16:30,2018-08-09,ac307db9d15fc5bb19b61298bd6bd1ed,76590,sao miguel do araguaia,GO,2.0,2.0,336.49,87.18,423.67,10.0,3.0,1.0,11.0,26,-16.0,0.0,2018-07,0.25908645130613095
6fa204b6cf6dcfe6c9adca7dc53aa32a,56dfafb543cfa4c2edcc08b9b2c5f0c6,delivered,2017-08-01 18:52:12,2017-08-03 03:04:48,2017-08-03 16:17:38,2017-08-05 12:14:47,2017-08-21,e4bd579c28cb9ce017feb990171bc957,4113,sao paulo,SP,1.0,1.0,95.0,13.01,108.01,1.0,5.0,1.0,3.0,19,-16.0,0.0,2017-08,0.13694736842105262
58d4c4747ee059eeeb865b349b41f53a,1755fad7863475346bc6c3773fe055d3,delivered,2018-07-21 12:49:32,2018-07-26 23:31:53,2018-07-24 12:57:00,2018-07-25 23:58:19,2018-07-31,a5314ac290a8b141491e987ae37aa7cc,13454,santa barbara d'oeste,SP,1.0,1.0,27.9,7.46,35.36,1.0,5.0,1.0,4.0,9,-6.0,0.0,2018-07,0.26738351254480286
a840a7a89e3d9137358eb7b9408681fe,5e320e6a4f03e2e74bc22e1158237fbe,delivered,2017-03-09 22:17:49,2017-03-09 22:17:49,2017-03-10 16:23:51,2017-03-16 08:24:47,2017-03-28,8a2530b1bf32235ed2636468ea0b1582,95012,caxias do sul,RS,1.0,1.0,289.9,15.8,305.7,5.0,5.0,1.0,6.0,18,-12.0,0.0,2017-03,0.0545015522593998
40001f4b6e1a35f0b99fc4f44078ab27,1690401c1e48c9526a79e72ba8c069a2,delivered,2017-12-09 17:27:58,2017-12-09 17:37:27,2017-12-12 17:17:24,2018-01-04 21:23:53,2018-02-01,b33ab8755cd35552942225232a9a8849,68906,macapa,AP,1.0,1.0,189.9,26.36,216.26,3.0,3.0,1.0,26.0,53,-28.0,0.0,2017-12,0.1388098999473407
287c56aa824d8d1ea40246ad12013f62,5232c22d7ed2b631db6b2cab74b2c5f2,delivered,2018-08-01 10:48:19,2018-08-02 10:45:12,2018-08-03 10:30:00,2018-08-07 13:59:38,2018-08-10,ff10e644ac8984d7e9fcafd5adf1b8cd,14090,ribeirao preto,SP,1.0,1.0,69.9,13.15,83.05,1.0,5.0,1.0,6.0,8,-3.0,0.0,2018-08,0.1881258941344778
694630e7a7713c116a9b7f0ba3377382,5a771152dd93d31af819d708942afec6,delivered,2018-04-09 13:56:45,2018-04-11 05:50:45,2018-04-11 22:46:53,2018-04-16 20:58:47,2018-05-03,8b4e378f85633a53f78340e5692b8ba7,88101,sao jose,SC,1.0,1.0,99.9,21.78,121.68,1.0,5.0,1.0,7.0,23,-17.0,0.0,2018-04,0.218018018018018
f26f92a3da58e9c771820a7b4d9a6800,597950088114c1a9e2b27459051f40ff,delivered,2018-02-10 19:27:28,2018-02-10 19:35:32,2018-02-14 23:09:27,2018-02-19 15:07:08,2018-02-26,dbc0a39ff0c850cd0358a1fe289095b9,13470,americana,SP,1.0,1.0,49.9,7.78,57.68,1.0,5.0,1.0,8.0,15,-7.0,0.0,2018-02,0.1559118236472946
d1f54c6a2a7015c5687439d6d4e971ba,be0db8a12224c280772baf2ccb468e5e,delivered,2017-04-27 11:08:59,2017-04-27 11:22:56,2017-04-27 11:51:58,2017-05-15 12:00:17,2017-06-16,6898b2273c4c2e9f697bb597c7df0837,51020,recife,PE,1.0,1.0,68.0,24.97,92.97,1.0,4.0,1.0,18.0,49,-32.0,0.0,2017-04,0.36720588235294116
37d6c8f1b209eab8d1b6522a1a3e4d88,fe4b93d8b5d38fc72f20a95f93511cae,delivered,2017-12-06 15:26:09,2017-12-08 02:54:25,2017-12-11 23:10:16,2017-12-13 18:03:38,2017-12-27,a54ff9cb5691f3de0ad67974bbb905fd,3067,sao paulo,SP,1.0,1.0,25.9,9.34,35.24,1.0,5.0,1.0,7.0,20,-14.0,0.0,2017-12,0.36061776061776063
f9f76d0f8ab416a42a2a3dad0d710162,e4a32f8f3648818820a821cd577ccdba,delivered,2017-11-30 22:37:50,2017-12-01 10:31:12,2017-12-01 20:13:00,2017-12-08 20:56:54,2017-12-26,c89cf1a054b60f1d893617b0b1a140d7,35170,coronel fabriciano,MG,1.0,1.0,269.9,16.64,286.54,3.0,3.0,1.0,7.0,25,-18.0,0.0,2017-11,0.061652463875509454
a03ad7057fae696dd18f8967826c209f,7df71d1652cfba8b2a70cf665c960f74,delivered,2017-06-05 13:24:46,2017-06-07 19:42:11,2017-06-08 16:18:32,2017-06-16 14:04:09,2017-06-28,cb644c8c88c4705149fc0c7dd12d596d,85950,palotina,PR,1.0,1.0,52.88,25.21,78.09,1.0,5.0,1.0,11.0,22,-12.0,0.0,2017-06,0.4767397881996974
c93e4c73cba512f76817291e0de8bec4,9f5a2f912f123d541a318029712fe90b,delivered,2017-09-12 16:32:09,2017-09-12 16:45:08,2017-09-13 22:39:49,2017-09-22 16:43:37,2017-10-04,e25e370b86824ff1a40d01c259cadd98,95760,sao sebastiao do cai,RS,1.0,1.0,279.99,21.2,301.19,7.0,5.0,1.0,10.0,21,-12.0,0.0,2017-09,0.07571698989249616
412fccb2b44a99b36714bca3fef8ad7b,c6865c523687cb3f235aa599afef1710,delivered,2018-07-22 22:30:05,2018-07-23 12:31:53,2018-07-23 12:24:00,2018-07-24 19:26:42,2018-07-31,95aec963a6193f24401417870b648031,7600,mairipora,SP,1.0,1.0,102.0,38.88,140.88,1.0,5.0,1.0,1.0,8,-7.0,0.0,2018-07,0.38117647058823534
67b47f35ec923e39f1203f3cfa80f5e3,0dd5a932b1e29daa12845dbf696cbb54,delivered,2018-06-03 18:24:33,2018-06-03 18:49:57,2018-06-04 15:11:00,2018-06-08 18:58:53,2018-07-11,76c9a12722537319e44c31e70b7815c3,13960,socorro,SP,1.0,1.0,28.9,12.79,41.69,4.0,4.0,1.0,5.0,37,-33.0,0.0,2018-06,0.442560553633218
b616f638cd86d92c7cbd06cf7484ee34,8458f7ae02bda5950ce48c01a720559a,delivered,2018-05-23 16:37:35,2018-05-23 16:56:50,2018-05-24 16:13:00,2018-06-06 14:06:48,2018-06-08,23daf66dd86071f57d332fa5562afbe9,8150,sao paulo,SP,1.0,1.0,12.88,7.87,20.75,1.0,4.0,1.0,13.0,15,-2.0,0.0,2018-05,0.6110248447204969
258f2e5dd769d9314b349f5650005dcc,148ecba880f508ca2d5b6744b6a7b6c5,delivered,2018-02-03 10:51:17,2018-02-03 11:10:37,2018-02-06 18:49:02,2018-02-23 20:59:12,2018-03-13,344fecfc1b158f40bd95550e62547fda,36420,ouro branco,MG,1.0,1.0,129.97,35.43,165.4,3.0,5.0,1.0,20.0,37,-18.0,0.0,2018-02,0.2726013695468185
f90202d14e468090464aeb4b1f0372ab,d4c5a2a1316f738e72e179d6bb3b6d8f,delivered,2018-05-17 08:33:19,2018-05-17 08:59:32,2018-05-23 12:24:00,2018-06-01 23:27:31,2018-06-04,b0608ebf65dbde33b45973a50e9f8965,4552,sao paulo,SP,1.0,1.0,96.0,6.56,102.56,1.0,5.0,1.0,15.0,17,-3.0,0.0,2018-05,0.06833333333333333
615ae1b88a25a4ac47fbf55c9c847b6e,25daddfce277eafad87c4d28d71d8229,delivered,2018-08-10 13:42:06,2018-08-10 13:55:18,2018-08-13 10:37:00,2018-08-20 23:38:44,2018-08-30,677e8fb8d35d03be1fd8fd461c60a1cf,86010,londrina,PR,1.0,1.0,64.99,19.65,84.64,8.0,1.0,1.0,10.0,19,-10.0,0.0,2018-08,0.3023542083397446
52f166ce5fa053bbb27d317e4fd231b7,1b848bc58de81ae1b800cf3a4571bedf,delivered,2018-04-18 20:13:31,2018-04-18 20:32:54,2018-04-20 22:38:37,2018-04-26 20:11:48,2018-05-11,2db7f214cad74f77bf16ddd07ec20b35,17606,tupa,SP,1.0,1.0,428.0,18.51,446.51,4.0,5.0,1.0,7.0,22,-15.0,0.0,2018-04,0.043247663551401874
22d17396ac4c177e0ea83929cd4f845d,a8b396cd7edcd4340e02a07685084cd6,delivered,2017-09-27 14:43:47,2017-09-27 14:56:18,2017-09-30 15:55:11,2017-10-13 21:13:13,2017-10-27,ded340acb51cad2b368c3e986d006ba8,90870,porto alegre,RS,1.0,1.0,159.99,57.79,217.78,10.0,5.0,1.0,16.0,29,-14.0,0.0,2017-09,0.36121007562972685
9ceb8ab5165cefecdddb546cb5a6362b,eb1c0e1ca3e17eccaefb7f0d4dc659b1,delivered,2018-02-05 17:27:54,2018-02-06 17:32:25,2018-02-07 23:34:48,2018-02-18 14:28:47,2018-03-06,48625b68a29dcfc3aba4b5147e0625aa,20520,rio de janeiro,RJ,1.0,1.0,120.0,18.09,138.09,1.0,4.0,1.0,12.0,28,-16.0,0.0,2018-02,0.15075
95a74a28d622001aafb5dd088ea0d88c,b3519c0352b07bc3017acebea4ce6724,delivered,2017-11-16 14:32:06,2017-11-17 14:25:26,2017-11-20 12:49:03,2017-11-29 00:44:50,2017-12-06,1e85d1d3ecbe271f8410d13ce6bc189f,12420,pindamonhangaba,SP,1.0,1.0,37.99,12.69,50.68,5.0,5.0,1.0,12.0,19,-7.0,0.0,2017-11,0.33403527244011577
d493148aa5f8d08914d29ec0524e1196,d7b9004ff34610bb3451b130ee2bf38e,delivered,2018-01-31 13:21:44,2018-02-01 13:35:14,2018-02-05 17:12:14,2018-02-14 18:04:45,2018-02-26,fb20bf5c01fbc8bb8ab3ec1e4104c9d5,3734,sao paulo,SP,1.0,1.0,155.99,14.11,170.1,6.0,5.0,1.0,14.0,25,-12.0,0.0,2018-01,0.09045451631514839
a0d5b8474423ddf55228373b81a46272,3f7d26944f7f68bd2ac23b5e8b500ab0,delivered,2018-01-11 16:51:17,2018-01-12 02:38:34,2018-01-15 17:24:13,2018-01-22 21:18:33,2018-02-07,c8d183727fc9b4dcac256fbe246d6270,79112,campo grande,MS,1.0,1.0,69.9,19.98,89.88,1.0,5.0,1.0,11.0,26,-16.0,0.0,2018-01,0.2858369098712446
cbec453ddd874ca620b8afc6393e3218,0fc25a3451d81cfe409466e229afdbb0,delivered,2017-06-04 10:05:59,2017-06-04 10:22:32,2017-06-05 09:12:22,2017-06-12 17:45:34,2017-06-26,43088e9ae1468ae7f8f6bd222b6a7329,12080,taubate,SP,1.0,1.0,89.9,13.65,103.55,3.0,4.0,1.0,8.0,21,-14.0,0.0,2017-06,0.1518353726362625
61988b318aaf57d18336c629bc42cf1b,02731f7e9105dec7fc7fa715ccd821b3,delivered,2018-03-29 16:17:53,2018-03-29 16:35:38,2018-04-04 00:08:23,2018-04-13 20:03:50,2018-04-19,6517822823bf509a5dd294d5cd69a829,29055,vitoria,ES,1.0,1.0,135.0,25.14,160.14,3.0,5.0,1.0,15.0,20,-6.0,0.0,2018-03,0.18622222222222223
b88d7ae9bd78eac18e8b6ceb04695fb8,6dbe3c4683c66130a8e242bf4bb218d9,delivered,2017-07-17 21:55:56,2017-07-17 22:10:20,2017-07-20 20:19:38,2017-07-27 18:41:46,2017-08-08,2a151ec82fd8a1ca7c3e212651ab5b24,22793,rio de janeiro,RJ,1.0,1.0,31.9,14.1,46.0,2.0,5.0,1.0,9.0,21,-12.0,0.0,2017-07,0.4420062695924765
908e767e28908dc5ec61fe0ef8ef03f9,64d181ef52b1829800c598942459061b,delivered,2018-05-09 14:32:09,2018-05-10 11:36:29,2018-05-11 10:44:00,2018-05-17 22:05:03,2018-05-28,d903cb2df3fc0df3e432bc359d8a6bf2,37903,passos,MG,1.0,1.0,49.99,13.47,63.46,6.0,3.0,1.0,8.0,18,-11.0,0.0,2018-05,0.2694538907781556
c82a457d646f77c8f151e12a3e517ed2,c178d6d544925594fafab0ba493cd645,delivered,2018-08-08 21:11:25,2018-08-08 21:25:20,2018-08-10 17:10:00,2018-08-15 15:02:09,2018-08-15,d76441ab4a22e389561144ffafdaa19c,13068,campinas,SP,1.0,1.0,136.78,8.22,145.0,3.0,5.0,1.0,6.0,6,0.0,0.0,2018-08,0.06009650533703758
edc531c3153d23614049077e7e1e6405,68b315ac209c92f15ec1f364f5d45e67,delivered,2018-04-17 11:25:39,2018-04-19 02:51:01,2018-04-25 08:54:00,2018-05-03 21:54:44,2018-05-09,afee8d312f30964ff72528a719219034,37010,varginha,MG,1.0,1.0,117.7,18.7,136.4,1.0,5.0,1.0,16.0,21,-6.0,0.0,2018-04,0.1588785046728972
e22b71f6e4a481445ec4527cb4c405f7,1faf89c8f142db3fca6cf314c51a37b6,delivered,2017-04-22 13:48:18,2017-04-22 14:01:13,2017-04-24 19:08:53,2017-05-02 15:45:27,2017-05-11,1268b060098ed3f22c2e7c34cc72a1a8,38240,itapagipe,MG,1.0,1.0,22.5,11.74,34.24,3.0,4.0,1.0,10.0,18,-9.0,0.0,2017-04,0.5217777777777778
6efcd938092fe73904610b4bd39b2e7f,8ebe25aca53cef9a055de5c20eca76e7,delivered,2017-12-11 21:43:24,2017-12-11 21:55:32,2017-12-13 15:12:16,2017-12-18 16:53:32,2018-01-04,a55964e9744ba2f8e5911ff221b5de47,11605,sao sebastiao,SP,1.0,1.0,129.9,16.54,146.44,2.0,5.0,1.0,6.0,23,-17.0,0.0,2017-12,0.127328714395689
1e8c81805b92ff169971231458670460,33b0d5c2438d9cd6426c6568dfbb908d,delivered,2018-05-04 10:29:14,2018-05-04 10:51:52,2018-05-07 14:14:00,2018-05-16 20:37:03,2018-05-23,5824772f55a94d6c06cbd5df136f5ba4,88331,balneario camboriu,SC,2.0,1.0,220.64,37.3,257.94,8.0,1.0,1.0,12.0,18,-7.0,0.0,2018-05,0.16905366207396663
4d630f57194f5aba1a3d12ce23e71cd9,6d491c9fe2f04f6e2af6ec033cd8907c,shipped,2017-11-17 19:53:21,2017-11-18 19:50:31,2017-11-22 17:28:34,,2017-12-13,7eb6b25c03556dfd2a2ee982f42074c2,91450,porto alegre,RS,1.0,1.0,199.9,40.33,240.23,2.0,3.0,1.0,,25,,,2017-11,0.20175087543771886
1da00355018ed3e0fdd548cf3ddada99,2c5c2fb51bbbcdcc297f3b37449627bb,delivered,2017-12-17 19:40:26,2017-12-17 20:50:00,2017-12-18 16:36:55,2017-12-27 13:47:01,2018-01-24,a97d43b24d76819903192611aca17914,38061,uberaba,MG,1.0,1.0,64.9,15.2,80.1,2.0,5.0,1.0,9.0,37,-28.0,0.0,2017-12,0.23420647149460705
21c71f62d2554e1ad6c8ba9dc7af2c62,aa3d8c9eec8e52e90b117efe5e97a560,delivered,2017-12-21 04:59:55,2017-12-22 04:51:23,2017-12-23 13:12:55,2018-01-03 22:54:29,2018-01-19,65daa8af71675f5b6e90b235f029438c,13165,engenheiro coelho,SP,1.0,1.0,59.99,14.17,74.16,3.0,5.0,1.0,13.0,28,-16.0,0.0,2017-12,0.23620603433905651
93a21c10557cc1b1ecfe2c3a808c648a,45c9fcdb0cd88a5630cb4405c4d2e4a7,delivered,2018-02-27 10:05:56,2018-02-27 10:15:33,2018-03-01 20:39:44,2018-03-05 20:53:02,2018-03-22,c6ff1299ecfd927f41df559f9b61e94a,8940,biritiba-mirim,SP,1.0,1.0,320.0,18.0,338.0,2.0,5.0,1.0,6.0,22,-17.0,0.0,2018-02,0.05625
38c4ae942b818085578157aabd4abf9e,c0cc17e4ee16598f33ce7ccc36e3b4d0,delivered,2018-03-18 20:59:28,2018-03-18 21:10:32,2018-03-21 21:05:29,2018-03-29 13:49:10,2018-04-24,b329ed361b94aa14781944b23063b5b0,23052,rio de janeiro,RJ,1.0,1.0,129.0,54.65,183.65,2.0,4.0,1.0,10.0,36,-26.0,0.0,2018-03,0.4236434108527132
f175d67589e059cbbda956f10f0702e6,a4555d257db29ef5f838cec4101c5208,delivered,2017-01-05 13:34:35,2017-01-07 03:45:40,2017-01-11 16:25:57,2017-01-17 15:52:28,2017-02-13,f7be9bec658c62ab6240b44cd26c0b84,80030,curitiba,PR,1.0,1.0,9.9,8.72,18.62,1.0,5.0,1.0,12.0,38,-27.0,0.0,2017-01,0.8808080808080808
c263211bd219538f7c031591e87ef0d7,ed8c52327eecff596e141636d5b556d2,delivered,2017-11-24 16:56:46,2017-11-28 03:48:24,2017-12-08 23:28:26,2017-12-18 20:24:54,2017-12-19,b6ebed144895adea96b6193124ea3db4,85501,pato branco,PR,2.0,1.0,719.4,34.54,753.94,1.0,5.0,1.0,24.0,24,-1.0,0.0,2017-11,0.04801223241590214
7835af1856de332f2f3c9204b740a3a2,d1b370c90ad7dacb840010a6e89c7e89,delivered,2017-12-24 17:34:12,2017-12-24 17:48:13,2017-12-26 19:49:01,2018-01-03 21:12:08,2018-01-19,29fbb2801362f8857a80e4c1a0c74aa5,31710,belo horizonte,MG,1.0,1.0,49.99,14.1,64.09,2.0,3.0,1.0,10.0,25,-16.0,0.0,2017-12,0.28205641128225645
507240e305d631056d7ced5d5ab0eb9a,5cff2efe34e8e604619520cc86201235,delivered,2018-03-29 15:08:14,2018-03-29 15:29:55,2018-04-02 23:24:37,2018-04-05 19:34:29,2018-04-11,db3e4742e06a8a95bb1ff58ba972f8b5,4474,sao paulo,SP,1.0,1.0,48.32,11.15,59.47,1.0,4.0,1.0,7.0,12,-6.0,0.0,2018-03,0.23075331125827817
17c2ee64306efa76f1389315a974eeba,79c102ed4db4e20845856cd68660f8f6,delivered,2017-11-29 17:43:34,2017-11-29 19:16:55,2017-12-02 14:24:58,2017-12-12 22:32:47,2017-12-26,ac4aeb840ae2987076143c45d465e8a5,86601,rolandia,PR,1.0,1.0,74.9,16.28,91.18,5.0,4.0,1.0,13.0,26,-14.0,0.0,2017-11,0.21735647530040053
5ec8f4e8fe5ee3fd5460b244d0804f9e,3fd2baf81d32adb95c43e1d490a8979e,delivered,2018-04-03 13:47:14,2018-04-05 02:27:56,2018-04-05 23:22:09,2018-04-13 23:45:22,2018-05-03,07d04d1635ec5d81de0045c612783e01,88818,criciuma,SC,1.0,1.0,65.0,18.33,83.33,1.0,5.0,1.0,10.0,29,-20.0,0.0,2018-04,0.282
7156f3e0b94405abcbad1a8c94557338,5134baea6a4f11251fc92a2f358dfb4c,delivered,2017-04-20 16:18:26,2017-04-20 16:30:11,2017-04-24 09:53:33,2017-05-03 11:43:59,2017-05-10,626495d0fb14f39da07290bb8d984ebf,13049,campinas,SP,1.0,1.0,17.5,10.96,28.46,2.0,4.0,1.0,12.0,19,-7.0,0.0,2017-04,0.6262857142857143
def622b4b003c4749c889dd9a0b43eca,e28087daa16ea2d4ef377fd789af20b4,delivered,2018-01-25 23:13:41,2018-01-27 02:45:33,2018-01-29 20:37:16,2018-02-08 18:38:55,2018-02-21,25799bf6b79e82c19bd6d590c02cf821,13208,jundiai,SP,1.0,1.0,38.2,15.1,53.3,1.0,5.0,1.0,13.0,26,-13.0,0.0,2018-01,0.3952879581151832
434d3eec8dd031c322077fb2452e53a0,7a7893d13f178fdf58daeff7347e2d94,delivered,2018-05-08 14:38:14,2018-05-08 14:55:47,2018-05-08 16:46:00,2018-05-09 15:15:10,2018-05-16,a9a7ad094e7f664ee17a02d45257ddfd,11410,guaruja,SP,1.0,1.0,68.0,8.29,76.29,1.0,5.0,1.0,1.0,7,-7.0,0.0,2018-05,0.12191176470588234
3ef7c7b43ae449415675a6c34720b78e,cae507afa38570ca8b08ae0cbcadd5d5,delivered,2018-06-16 19:05:54,2018-06-18 12:37:24,2018-06-21 14:12:00,2018-06-26 17:08:45,2018-07-12,490aaedd703d157551ba484dbf0ec17c,13145,paulinia,SP,1.0,1.0,383.5,19.82,403.32,1.0,4.0,1.0,9.0,25,-16.0,0.0,2018-06,0.05168187744458931
7e3e92dc3eaf5389f32da97228f7dd0e,62d50e9a714ac024c196d9548594e2aa,delivered,2017-07-02 20:47:24,2017-07-02 21:03:55,2017-07-03 11:42:08,2017-07-11 20:22:31,2017-07-25,ba77e9b6506636dcbd03e463d4786f24,95059,caxias do sul,RS,1.0,1.0,79.9,15.31,95.21,4.0,5.0,1.0,8.0,22,-14.0,0.0,2017-07,0.1916145181476846
4d95703047b8a80cf5796b7478900ec7,da18c242eff18510c1df2f0337a9be95,delivered,2018-01-23 23:59:03,2018-01-24 00:16:30,2018-01-24 16:47:22,2018-01-30 14:36:52,2018-02-19,5fd0cae43a6002e194fe471367ee22d2,13220,varzea paulista,SP,2.0,1.0,79.8,23.7,103.5,3.0,5.0,1.0,6.0,26,-20.0,0.0,2018-01,0.29699248120300753
955e2b622db1a1f4031ef035ce9a861f,8d0c2ae2c7b532f0e90bdd06bc9a04b7,delivered,2018-01-16 22:34:16,2018-01-17 03:34:29,2018-01-17 17:26:14,2018-01-22 23:23:25,2018-02-06,56509f7bc43892a0da09ee14f50a6f84,5782,sao paulo,SP,1.0,1.0,199.0,12.89,211.89,1.0,5.0,1.0,6.0,20,-15.0,0.0,2018-01,0.06477386934673367
cf8f7b73e35cb19ff895c2f45c1ded72,2d9cd6d6d59bfd360ba595e45d097409,delivered,2018-02-22 15:04:08,2018-02-23 07:08:17,2018-02-26 21:04:32,2018-02-28 21:09:14,2018-03-08,6f6700b18880238014937d470e8f5f6f,81750,curitiba,PR,1.0,1.0,99.0,12.4,111.4,3.0,2.0,1.0,6.0,13,-8.0,0.0,2018-02,0.12525252525252525
fd9b8ed51e5ffedf7a56bea36cc5b6f9,0385c03f2b10a0a50ee72d8e3649a4b3,delivered,2018-03-30 23:11:40,2018-03-30 23:26:57,2018-04-04 20:04:05,2018-04-19 18:03:46,2018-04-27,b8c64934a84e5ac575aaf1c5d50f340e,19800,assis,SP,1.0,1.0,119.9,23.42,143.32,2.0,5.0,1.0,19.0,27,-8.0,0.0,2018-03,0.19532944120100085
bb4f0c21ae6014e40ef007ff6fbcbeb9,94f7f1cb719dd707fd437e918d282537,delivered,2017-02-12 18:48:56,2017-02-12 19:02:52,2017-02-16 14:42:05,2017-03-01 14:09:10,2017-03-16,977136c10acb01bd9cecb7d18ff7d1a0,9941,diadema,SP,1.0,1.0,34.99,10.96,45.95,1.0,5.0,1.0,16.0,31,-15.0,0.0,2017-02,0.3132323521006002
f31535f21d145b2345e2bf7f09d62322,ed532487db04478dfba09d112649fc13,delivered,2018-02-01 07:47:34,2018-02-01 08:10:31,2018-02-02 00:24:34,2018-04-23 15:49:34,2018-03-05,51ac8560948d44d4ffa33f2680569a20,24350,niteroi,RJ,1.0,1.0,199.0,24.26,223.26,3.0,1.0,1.0,81.0,31,49.0,1.0,2018-02,0.12190954773869347
d86359a45e3f6c6d8b35f7b13e41abf5,a1acf95041edd043087a040e89449636,delivered,2018-06-06 14:21:47,2018-06-06 14:35:26,2018-06-08 13:20:00,2018-06-15 14:28:27,2018-07-12,191525912e1a31a97bf8b481ce852f75,11712,praia grande,SP,1.0,1.0,105.0,19.7,124.7,1.0,5.0,1.0,9.0,35,-27.0,0.0,2018-06,0.1876190476190476
248ff7b41bfa395f5ee828720889e664,754862f813b4662e840ff16a52db05f0,delivered,2017-11-17 13:12:47,2017-11-17 13:35:40,2017-11-21 18:18:35,2017-11-27 20:41:48,2017-12-12,6dfa1ddc7f7e7d7930de326f34c16f53,45020,vitoria da conquista,BA,1.0,1.0,24.9,16.79,41.69,1.0,3.0,1.0,10.0,24,-15.0,0.0,2017-11,0.6742971887550201
2d5cdc856665603f1580e3586bde89a5,caecab08cac2be52d89f87462765b4f4,delivered,2018-01-30 17:36:43,2018-01-30 17:57:55,2018-02-01 18:13:16,2018-02-05 19:38:56,2018-02-21,ecc6d0f3eb9435df737e1f0d9a1c6d3f,14090,ribeirao preto,SP,1.0,1.0,199.9,17.03,216.93,8.0,5.0,1.0,6.0,21,-16.0,0.0,2018-01,0.08519259629814908
b06112f703115e6d92f3baf4e2458a5a,1224a9f43655b57c469ab096e6ba5dc2,delivered,2018-03-07 12:08:37,2018-03-07 12:29:55,2018-03-08 19:58:35,2018-03-13 18:56:39,2018-03-21,fc99cf02242e9883997db66f863ab742,25900,mage,RJ,2.0,1.0,219.8,21.94,241.74,6.0,5.0,1.0,6.0,13,-8.0,0.0,2018-03,0.09981801637852593
45ac1d4b219993bf334080eac1585166,a7d1dc2de29fc011bf5f947f8a8636c7,delivered,2018-01-10 09:04:09,2018-01-10 10:31:35,2018-01-10 22:48:10,2018-01-17 15:44:12,2018-02-08,99d697dd68fad729283560abe0adae43,24440,sao goncalo,RJ,1.0,1.0,119.0,17.37,136.37,2.0,5.0,1.0,7.0,28,-22.0,0.0,2018-01,0.14596638655462185
51fc12a7908ea200b269a6ecfb3e7740,abbfa19a38ba17ff02883ba523a9d42f,delivered,2017-02-08 18:00:36,2017-02-10 02:55:28,2017-02-15 12:37:51,2017-02-20 18:14:01,2017-03-17,16bc2649f4feeba423feecb3279bd28f,6360,carapicuiba,SP,1.0,1.0,20.0,10.96,30.96,1.0,4.0,1.0,12.0,36,-25.0,0.0,2017-02,0.548
c228d309379c3ae545cc6ca2d5aae1b2,eca5e1383292be5fc6c5b1aa3e1215b5,delivered,2018-06-30 21:57:55,2018-06-30 22:10:13,2018-07-02 13:39:00,2018-07-04 21:48:36,2018-07-24,b36e3758a257a9e554bfae4d648b2950,17514,marilia,SP,1.0,1.0,35.0,13.83,48.83,1.0,5.0,1.0,3.0,23,-20.0,0.0,2018-06,0.39514285714285713
f419e615bbdeb34741d4bdd661ff8599,271f76c70ce217ee656713b99097eaef,delivered,2018-08-08 10:49:59,2018-08-08 11:05:15,2018-08-10 13:40:00,2018-08-16 19:18:51,2018-08-17,6985e81d9007fa0eac3c04a9752efd6c,91750,porto alegre,RS,1.0,1.0,56.9,18.2,75.1,1.0,5.0,1.0,8.0,8,-1.0,0.0,2018-08,0.31985940246045697
c10ff28c81d0b9bd2a265bb0836c8b0c,05535d34af5324aaf6988e1d890a0d6e,delivered,2017-10-05 05:23:47,2017-10-05 06:21:20,2017-10-06 17:16:05,2017-10-09 18:32:38,2017-10-30,6927dac0fa9c5c972d388e6a77ce7d93,1316,sao paulo,SP,1.0,1.0,60.0,16.67,76.67,7.0,4.0,1.0,4.0,24,-21.0,0.0,2017-10,0.2778333333333334
638f79643fd5681c6e6c6ef1f1ab700d,69d8d9775287ba592a957eba2211d351,delivered,2018-04-10 14:58:16,2018-04-10 15:11:08,2018-04-17 13:16:29,2018-04-27 23:17:26,2018-05-11,4e1e21d422058c75922a29548f43479d,24451,sao goncalo,RJ,1.0,1.0,178.99,19.13,198.12,2.0,5.0,1.0,17.0,30,-14.0,0.0,2018-04,0.10687747918878149
a094215e786240fcfefb83d18036a1cd,86acfb656743da0c113d176832c9d535,delivered,2018-02-08 18:56:45,2018-02-08 19:32:18,2018-02-09 21:41:54,2018-02-19 13:28:50,2018-02-22,f5cb81f98962f7504bef1e75579b6dff,13474,americana,SP,1.0,1.0,122.99,9.06,132.05,1.0,5.0,1.0,10.0,13,-3.0,0.0,2018-02,0.07366452557118465
